transaction_id,description,value,date
9522e493-99f4-482d-bc07-8a9858f476ca,odio,-6562.91,2019-07-08
d7e5d392-ba1e-4267-a2b4-5a8b3fbc47b1,platea dictumst,-10757.17,2019-06-08
0edea924-f203-4508-9b9a-4440482a585f,id massa id,-9496.8,2019-01-12
4105f718-b223-40f3-be97-a626b65d9f5a,eu est,-577.16,2018-09-23
f08ad263-edfa-4808-b7e2-6187d0cb587e,gravida nisi,31.63,2019-02-26
ecd3819c-2735-49e6-8449-2291c752142a,montes nascetur ridiculus,-2255.32,2018-11-10
866ae2f5-55c1-44c1-a759-98998ba72b53,mi pede malesuada,174.24,2019-02-10
24fb833c-db73-4288-a23e-48555d79fdb3,vestibulum vestibulum,-9744.35,2019-01-12
172f8592-2a78-4dcb-bc67-c724a085e079,duis faucibus accumsan,2024.78,2018-12-23
726073de-f6a3-436a-829d-c3f96db91e10,orci eget orci,-10166.05,2019-06-05
09ff0852-7f80-4ba4-9538-7f439a6cd79c,volutpat erat,-10596.13,2019-06-17
4f95db4b-b582-4176-b7e5-496f06075cb8,interdum in ante,144.07,2018-12-05
8ff3acba-fa10-41d0-be3d-8de8364fc8cf,integer non velit,-8771.2,2018-12-20
994a7145-4d36-4a22-83b7-d4dc08eaa39a,nam dui,447.89,2018-11-03
dc330e4a-f0e7-43fd-a64c-edd071c377e1,vestibulum aliquet,-6643.75,2019-04-05
bbf2c3a1-4ba8-46d2-be29-3bbeeb69f6bd,nulla sed,-5754.65,2018-10-05
f0f914b6-e9dc-4b20-9fa1-5caa1809fb71,arcu libero,-1853.77,2019-01-07
3128c911-3d72-41ec-9677-48880707bf13,habitasse platea dictumst,-10818.04,2019-02-13
88fa1414-81c6-45ee-869d-5f00ae0d4b18,in,-8122.05,2018-11-01
cf864239-c679-4165-9536-994f21784497,etiam vel,-10285.17,2019-01-12
2dc84bd0-b958-40d3-9dcd-c5d757a7de37,nec condimentum neque,-10691.46,2018-12-10
a454ba44-1856-4aeb-83f7-62948b595ab7,amet,-1881.51,2019-06-09
7fb9c41d-8eca-45c7-82e8-e0faa1217801,morbi vel,2412.83,2019-07-04
f88bb131-7c37-4fb6-8860-cede9fd3141f,tristique fusce congue,248.38,2019-02-14
73bd60d7-18ca-402c-b705-7d7721542bea,urna,-5625.19,2019-07-15
c42cdc70-e971-46d8-8ab3-645e4210f18d,vitae,-2005.77,2018-10-19
5835f01f-5ee6-42a4-b1d4-a74f6386659e,massa donec dapibus,-7001.43,2019-05-30
36449183-9c9b-4a15-87b6-25451caa89ed,molestie sed,-4862.92,2018-10-18
3068e202-ee7d-4688-a651-894f19005dcb,vestibulum velit id,-5513.38,2019-05-27
b1b6f678-d8a4-4c02-b764-f313f0308c7b,integer tincidunt,-5460.63,2019-05-21
fff747c0-3f92-4604-9059-3526ad106a77,integer a nibh,-6905.35,2019-01-09
8426bd9a-af9e-4f3b-bdf3-3f639ce346e6,lacus at turpis,-5149.29,2019-01-15
bc5e3550-0ef2-4462-9e14-f1c67cb62971,sodales sed,-3042.36,2019-08-21
6234de5b-5915-4b67-bf42-c29558a004c8,eget semper,-3225.1,2018-09-18
9708aad2-48c3-4093-872d-ddb4c000ac85,turpis,146.18,2019-09-01
1aaf21b2-a9e4-4b87-a3fc-3e19d68f6e8c,aliquet,-2599.72,2019-02-22
6cb6721c-1a34-44c2-a67c-eae251bcd512,sem,895.13,2019-02-04
63de1a30-82d1-436a-8d44-06815bfd6e3c,tincidunt eu,-10168.06,2018-12-16
2c40d3da-f0f5-444a-a3b4-696faad48615,fusce congue diam,-8574.46,2019-01-12
030bae17-f1bd-4cee-9d1b-ab629d1babf5,ante,-4228.82,2018-12-21
b8d058e6-40bf-405c-92c4-81f33f8fd2de,bibendum felis,-1755.84,2019-03-01
862c5a8f-f451-4432-884f-2d8793d31985,felis,-5774.77,2019-07-30
b2484e7e-c562-4f54-8470-6756e2ba89b1,lacinia eget tincidunt,-9667.8,2018-09-14
83b93d5f-8736-4217-925c-fa8f8e69e749,vestibulum ante ipsum,1601.21,2019-09-02
8db52453-9d60-40cc-b34a-7b7f38ac3ba3,imperdiet et commodo,-1177.24,2018-11-27
2004b12c-0d5e-4819-b88e-fde26efa1ff4,eu pede,-3272.59,2019-04-12
cd783f85-f787-4d65-ba15-35f7f386d7f1,diam,2885.2,2019-01-18
cf912f06-fd4f-49cb-b30d-b498df3b5d56,donec ut dolor,-6529.19,2019-01-29
36bf715f-c64f-4721-904c-3d220ef61825,ornare,-8545.04,2019-01-02
2a0596a4-d8c2-4c0c-8d58-71c7d23b8c82,nulla tempus,-6300.04,2019-07-05
76708694-b28f-4adf-a4b2-9444688406fd,lorem ipsum dolor,-10744.02,2019-07-31
dc55e2e9-30ad-48b8-94a0-0d600be2947d,eget vulputate,2522.64,2019-04-17
11e3917e-5c5c-47f3-b7d7-6fd3d61b5492,adipiscing molestie hendrerit,-1317.06,2018-11-23
5dfffa9a-68af-4afc-9a6c-7b6631deec97,morbi,945.42,2019-01-20
fe0f82cd-4c86-4a88-8e18-04e60e5902d9,pellentesque viverra pede,-720.82,2018-09-25
1b0a2945-8107-48e9-a8d0-55654766c6e8,ornare,-8745.82,2018-11-09
7e0d4d93-da23-4a8c-b907-9e1258fe3228,sem duis aliquam,-1155.33,2019-01-23
ca6182b8-245a-4ab7-b714-1a165af7d572,consequat ut,-8038.82,2018-11-19
4231516e-f517-4d30-8487-0df01537c702,lacus purus aliquet,-4367.28,2019-09-03
e7036c1b-5ba0-44ea-9fdb-cf1b9f35fe2c,at,1459.22,2019-07-06
df0ea11e-7fc4-40a3-99ff-92ec88e91f1c,orci,-8548.34,2019-07-01
2dd5926e-430f-4bbc-bb79-3b549666ab42,elit,-2259.54,2019-04-12
4c73b6cb-5860-43e7-9c43-a89209637d91,at lorem integer,513.59,2019-07-23
7afbf79d-2b0d-4967-9395-4e55fc73eaa9,vivamus vel nulla,-4504.23,2019-06-12
37582458-de3a-445e-b3f8-f048bca0fe46,praesent blandit,-7459.6,2018-11-13
225da425-4891-45ce-9cdd-5f0b5248a69c,erat nulla tempus,79.28,2019-01-30
b23e08b3-4d31-4f7a-89ca-b4232c348853,sed,-4450.19,2019-09-03
9ddc39e7-ee02-4c49-82c2-2dd57d491adb,cubilia,-6295.13,2019-07-06
518060b5-9761-4af7-833d-a06daa1df51b,leo odio porttitor,-422.27,2019-03-28
09e28584-43b7-4265-8f30-41de25c26d6b,platea dictumst aliquam,-1709.73,2018-12-16
ef263156-db6a-4fa9-8c3c-c75e25f40193,ipsum primis in,-8479.92,2019-07-25
f1a11071-fde7-4b52-a007-128aa3f2618b,nam dui,-1920.66,2018-11-30
df17bf83-2aff-47cc-a64b-77b09e35be72,ante ipsum primis,2426.53,2019-05-09
a8c1b224-a08d-49d5-9ac0-f3cf4b1a1e1f,tristique fusce congue,420.0,2019-03-11
feaef95d-3398-49ad-86a6-a8d745908fae,libero quis,2826.72,2019-05-21
b8ca572d-f84e-4627-bfe6-90dad5bdcab8,sed nisl,-2715.4,2019-06-17
5005900a-9c9c-460a-8475-074775aa9429,vitae nisl,-3362.13,2019-02-25
9e0253e9-8823-4aa9-b8f1-a8cd7cd38890,eget congue eget,-4842.94,2019-05-27
5103516c-3e21-4d9d-8198-271a6c827c56,hac habitasse,-1753.24,2018-10-10
f36cff86-f478-4dc8-add6-f1f1ab675d4e,ut odio,-9880.8,2019-07-02
48301ec4-75b0-490f-bb49-a7a7576e4b20,odio justo sollicitudin,-10453.77,2019-01-20
0e47ab66-a55e-454b-a875-c0e2b8d6c17f,nullam porttitor,-3156.85,2019-06-02
3b26bcac-2401-498f-a957-77e59a60d9de,quam a odio,1516.7,2019-01-10
66905480-32a1-4cb3-8ce1-ade46bb79955,viverra,-8842.19,2018-09-26
7a58e0f5-c963-47ce-95e2-ca31d390f1ac,tempus,2141.42,2019-06-06
794f2de5-50ba-4423-80f8-4db6f7a122f6,maecenas leo odio,-7909.32,2018-10-02
544cd58e-da23-4a22-a6c1-4db703997165,est et,972.88,2019-08-06
2a2e0a81-fbd8-48db-822d-07a204c46bdc,curae donec pharetra,-7818.43,2019-07-15
46101954-1bed-4de2-9f9b-e23187bfbef9,ut tellus nulla,-8356.9,2019-04-10
b2dc1c27-5d4f-4b74-8651-3f81e22d3f38,pellentesque ultrices,-4872.12,2018-10-01
c316bd68-6cca-46a2-9254-1c5d60583ad7,ipsum,-8997.64,2019-08-15
cde7f357-6a97-4f74-a9a7-bed95d3441ef,bibendum morbi,-773.85,2019-03-04
3099f0c3-4c76-46d9-948d-485c09b9f24f,tincidunt,-2580.88,2019-05-23
21ffb69b-e52f-48bd-bb51-8c306856d13b,enim leo,2667.48,2018-11-11
c78190cf-1c7d-4085-bc64-7fb0626bfe5e,rutrum rutrum neque,1390.03,2019-04-28
9cd506b1-195c-4550-be74-469ba5548cbe,pede libero,-4935.98,2019-01-29
920da0d3-dd0a-4268-a5e3-038f424be76a,erat eros,-3462.06,2018-10-11
d6c12345-8aa1-44cb-96c7-5a46a3d71c0e,platea dictumst maecenas,2218.81,2019-04-30
e96227dc-68e2-4fee-b2f5-e760343cd1b8,pede morbi porttitor,-5708.22,2019-06-21
18db7796-2f54-4dc8-bf4f-d8cb03308548,nisi vulputate nonummy,998.33,2019-08-04
e6bc05ca-fdb9-4e37-b158-1623a8744e09,enim in,-10961.36,2018-09-17
ffc648e5-29c1-4030-b3b3-92c5a27acda5,lorem ipsum,-7955.82,2019-01-04
065590f5-a03e-450e-b4ab-ec858cb6bba6,proin eu,-5418.22,2019-04-04
ff43e303-e18d-4d0f-8ed0-e1b822f5bc4a,nulla,2032.22,2019-08-30
bf7d2d06-52ba-495d-ac5d-91228cff8431,in faucibus orci,-10.59,2019-09-02
e58a4387-0b8a-4938-908c-8184e8aba299,gravida sem praesent,-10598.36,2019-08-13
63409d64-9857-4de2-80aa-2592e90aca34,id consequat in,-8309.44,2019-09-07
1c35fda3-c15b-4723-8d66-bba8e74a619d,diam,-2933.27,2019-03-18
b8485035-ff69-4681-a180-bbb6b1a4a211,cursus id turpis,-6615.55,2019-04-09
ad4a8dba-1854-438a-a7ef-f14d44a0c625,est donec odio,2899.69,2018-11-04
6cbc9070-bfe6-4e18-93fd-0aa565c5480c,aliquam quis turpis,780.95,2019-01-13
776823a4-2be1-403d-8c36-c4e40f3b1440,morbi,-2483.44,2018-09-24
deeb5012-28b1-46e1-ad5c-9ae039df8ceb,nulla nunc purus,576.54,2019-03-10
fcccd632-d8cc-468c-a029-9a407b8a6b0d,erat,-10640.03,2019-08-23
41d5aa87-bef1-4923-a5fd-61ac760d0b24,suscipit,-10565.59,2019-07-29
ba9bf503-7127-448a-9476-82c2c164f39c,at,-7579.21,2018-09-30
f508b18f-4819-4472-ad9e-47d8edaec1e3,lectus suspendisse,881.17,2018-11-20
a51244ef-213f-41a3-a136-e56aac582fb3,at turpis donec,-6360.59,2018-11-11
309d9240-26a9-45c8-b8b8-826068168a4d,at dolor,-6103.0,2019-07-08
20e01cc2-77a1-428c-a939-a451c9744787,est,-1085.17,2019-04-01
3538316f-e4b6-4ecb-9336-75e915ee0d3c,venenatis turpis,-9.03,2019-02-01
c7b9a73c-bbec-414b-b637-2c915b9cbdf3,lacus,-511.88,2019-07-18
ec652c35-ce69-4839-882b-9639e8889817,ac,-10341.29,2019-06-26
d866a060-ee2e-409b-b6e2-ac0d97637582,diam in magna,-1697.79,2018-11-21
1109f574-928c-4dad-be88-2f1b2ff7b9d2,donec,-6861.4,2019-01-27
6cea74d1-3c07-4bf8-97ac-68f35ab07839,nam,-10619.04,2018-11-02
d22e1a29-c938-49d1-a339-f5897e481ce2,donec odio justo,-4340.95,2019-02-02
88a99198-1a5a-41ff-aec6-8947a0f41f5b,dapibus,-6994.61,2019-05-14
6098040f-bdd3-4d1d-badb-a5a121b9c0b3,lobortis est phasellus,-10300.11,2019-01-18
70e33dd3-4f8d-4f8b-8f5b-e06374c3a6db,tincidunt eget,510.31,2019-03-21
88464eda-5f56-40db-baeb-215df7320006,tincidunt in,-2351.97,2019-04-15
2c2733b8-6193-4f36-a913-f8ad471b02de,mi integer ac,-8828.12,2019-04-12
cec9ea81-dd72-48b3-afb6-710a20069052,placerat ante nulla,-1590.1,2019-06-01
797f8a5a-2271-4e1c-a596-a63201cc752a,in porttitor pede,-7234.0,2018-11-09
380e43ae-43fc-4759-96cd-4d94995f7580,quam,-4612.39,2019-05-02
4ea0e12a-a85f-4871-a45a-3a61e3df39bc,ligula,-6127.89,2019-01-16
58f7e0a4-b563-4e4a-ae92-39bbe7e8fac7,consectetuer eget,-4319.9,2018-12-16
7b6f0e82-7ec2-4af3-8342-22014dc021cd,in,-8693.08,2019-03-07
c4028a1d-321f-41a3-9844-b39d0a0dc29b,convallis nunc proin,-5662.45,2019-08-11
72493246-717d-48c3-a21d-8d401cecc19a,vivamus,-9647.01,2019-05-18
2ba140ba-77f8-467b-8769-90e767796fe9,aliquam erat,-6130.46,2019-07-19
8f02ba55-c520-4929-9415-87afdd176a01,felis,808.69,2019-08-22
42155533-19de-45b2-b7f5-544553ce9c4e,elit,-3898.57,2019-06-27
6a765b8e-46aa-464f-af3e-420abc6bac3f,eu,-4017.02,2018-11-01
3fd6b447-8db3-4731-a217-50e55b782671,quis orci,1296.05,2019-03-19
2dd20ded-37f8-4a18-b520-3ad6258abbe4,donec diam,613.49,2019-03-10
819a64df-8678-499c-8218-7ff344447c5f,proin,-7237.69,2019-03-06
e82196dd-a310-4e50-8ae4-6adb8697bf63,natoque penatibus,-2141.64,2019-08-11
d964caf1-a1cd-4926-ac9b-a7437d640af5,massa volutpat,-9996.57,2019-01-25
8785a47c-27b6-4a4e-97fa-c17157f577aa,maecenas rhoncus,-1908.76,2018-12-22
cc552bd8-5597-49dc-be65-a4ddfba09d3e,aenean,-5212.31,2018-12-21
3bcf2936-6972-4094-9049-9acca6c1baa3,dapibus,-690.06,2018-11-08
19423f56-3c03-476a-a3a8-badc44b0236a,id nulla ultrices,-10421.1,2018-12-13
6037e1e0-41fa-4e0b-8fd5-bc968346da3d,turpis sed,-9834.94,2018-11-18
f614e586-2ed2-4265-9404-f4b826bc623f,nisi vulputate,-8491.59,2019-07-02
d753f2ae-f09f-41fb-a4a3-1f046c220197,eget orci,-2543.05,2019-05-01
60185686-7c12-44ac-91a1-f40767860dc0,vitae quam,-10137.7,2019-05-26
11d17415-8c10-4fc0-b5b6-8ea2196fdba6,lobortis sapien,2251.12,2018-12-03
595b0296-b096-4aec-961e-911ee32f51f2,elementum eu interdum,-9030.57,2019-08-25
cbb66413-0986-439e-bf81-bb6014c8f3ab,sit,-4742.73,2019-08-24
10b8e434-10aa-4d79-b16d-ac39b37882ea,purus,-526.63,2019-07-11
d5f890cf-24cc-451e-b02f-8518073485b8,volutpat in,-7023.19,2019-04-01
2c50b9ca-c736-4557-bda9-bed15b376fbb,aliquam convallis,-10734.15,2019-07-20
1c91ef74-18a7-4977-aa54-57a8a70a6ce2,praesent blandit,-8832.38,2019-02-23
d4d3e2cd-12f7-46ac-91b5-56041df78927,amet nulla,-10232.27,2019-01-07
40b4d91c-0f71-4b6a-b5f5-88f31d4c7060,orci mauris lacinia,1352.74,2018-12-06
6cdc19e9-8748-4848-9ffa-27d93ea1ec35,vestibulum sed,-10747.16,2018-11-28
c492fc86-17d4-43f7-81da-2d73af3d8ad6,molestie,-458.77,2019-06-02
37883ea2-0394-4b02-afae-bc42066cfd8b,dolor quis,-9188.52,2019-03-02
7ae59abf-71f4-4464-8788-8cdb614cc8e1,rhoncus aliquam,-667.48,2019-01-14
a975fafc-5c6b-42b8-9e2e-a497e27f0658,potenti,-7430.51,2018-12-12
fdcf23dc-5563-40e3-b257-18595cbd5102,in,-57.0,2019-02-10
c147c638-a513-4633-a2d5-369d8f6e6eac,vulputate,-10849.11,2018-09-30
419fbd38-0051-4737-8d40-5af1fc5f5bf0,eget,-6370.99,2019-04-28
f8b5bb66-8f41-4ffb-8355-24a860dea254,vestibulum ac est,-9246.12,2019-07-27
e99b6ce9-b7b3-4ce3-ba80-03f9a24905dd,ipsum praesent,-7150.56,2019-07-25
b7e1af13-9c5e-4188-b07e-43ae027befe4,justo nec condimentum,743.81,2019-08-10
4d17f0fd-7bd1-49c6-90d2-7727c8bb500e,et magnis dis,-932.31,2019-03-15
a5088e7e-c611-4374-a948-6a3741bf5a46,vivamus metus,-10226.46,2019-03-14
b961009c-deb0-4527-9b2a-5733c8fc3705,turpis adipiscing,-117.15,2019-01-09
f5de1ff6-d2f6-4d98-b475-e6e408f56730,bibendum felis,-10722.42,2019-02-23
150f3a85-d2db-453e-b712-1bc9dc00c0e1,in lectus pellentesque,-3221.69,2019-09-08
c4f4ddd9-8bde-491f-8f13-1afc7b24c3f7,imperdiet sapien,-7782.42,2019-08-05
11c53a4d-1d6e-4610-b406-921badeba980,enim in,-8025.45,2018-09-24
2b3d569f-702f-40fb-b91e-a625eb827696,etiam justo etiam,-3564.14,2019-05-15
081bb5f5-db86-490d-9413-0d5da72e775d,tortor,-4151.32,2018-12-27
8e1d4c1a-8682-4a4b-b43d-f5ec3c407425,posuere,-8429.32,2018-12-07
11586add-bf91-42eb-9841-704efeaa070d,tortor,-9736.99,2018-09-17
74b8feec-7d52-46cd-9f02-9dc6dbe6a8ac,in blandit,-2534.33,2018-09-21
2471f76f-f4c1-4145-a8d8-9b2ff045fc68,non lectus,-10520.58,2019-07-18
331de4e7-9159-4816-b7e2-7c73d3fe5e54,condimentum id,-10682.87,2019-02-15
9454dcdf-7f31-468e-9dd1-95726117d91e,arcu adipiscing molestie,-3697.51,2019-06-18
8efea300-2045-4bac-ba63-1cf4d93d8b12,praesent,-7559.67,2019-08-22
445d16c3-011e-4a89-9812-09065ae6b8bf,quis orci eget,-2979.91,2019-06-27
a9c1e161-b0ef-4d0d-bcb4-663fe43ce446,habitasse,-7892.42,2019-07-17
537f2e73-65dc-4e16-ade7-94de26c26fd2,in hac habitasse,-5348.26,2019-02-04
acb50925-a4ea-4905-bbad-94c94b3df945,id,-4100.93,2018-09-15
d05e1ae6-23ea-4b05-a27f-dc889b95af4d,ligula,-302.79,2019-01-06
91849b98-7ea0-4b0c-b263-f67f02305ab7,dui,-6145.68,2019-08-19
d5484f99-efe4-453f-a6da-e883ba1af7c7,nisi volutpat,-7682.16,2019-02-10
dd058cf0-d887-444e-8201-28f39b4b62f7,turpis enim,-1122.06,2019-02-08
7a5dcf9d-b06c-48c2-a432-df5e4634a06b,quam,-5175.62,2019-06-04
a376b58d-46a1-4fd9-8ca5-0773b1386edf,vestibulum,-2383.02,2019-08-26
693313fe-aaae-4353-be1c-199c639824ff,accumsan odio,-1421.55,2019-03-31
b72d1293-f273-4b61-93ee-15ce55f63dcb,at turpis,-4837.15,2019-07-22
916ed540-5ae3-4043-95e9-43bb93ea2398,metus aenean,-10904.87,2019-05-25
80644c65-e8fa-4915-a49d-3509050f3907,montes,1215.93,2019-05-09
e28390e7-f4cc-4a41-8ae4-401ca1a791ec,donec odio,-5722.49,2019-02-25
673f9249-a15f-465c-a385-4a69e72d5e0f,maecenas leo odio,-2996.47,2019-09-06
4a9f0cf9-b52c-438e-9cee-8bb8d9695d23,lectus,-1668.27,2019-07-09
aa8820fe-60b4-4339-981c-b4aa173c3537,nulla ac,-6913.06,2019-01-12
53d688ee-ab78-42e8-80ad-ed5f3a1fda58,mus,-7231.22,2018-10-14
974e7dc9-9371-48ad-8c81-922f1dfae3f9,faucibus cursus urna,-2922.1,2018-11-25
9e94cdb9-c848-45b4-a558-a6252e0188aa,mauris non,-7443.27,2019-05-18
d95bd899-dfdc-418b-bac7-cc4e7cee3a9b,orci pede,-1332.39,2018-10-01
8d2d22f9-4fea-475d-8e4d-53a0abe3e8ef,aliquam convallis nunc,1869.21,2019-01-31
ffeda843-b71b-4959-a6c9-7aa51f816736,tincidunt nulla mollis,-8480.69,2019-05-08
f0b255a5-1235-4679-97cd-7b4ede935aa6,pulvinar,-1624.67,2018-09-14
5bb35197-ff11-4483-985a-0a20a5f40e49,ut,1494.24,2019-04-06
c8c3117d-00b6-4283-a036-7b76e33668aa,mi sit amet,-9015.2,2019-07-01
2fe05cd2-002b-4d95-9163-8cedddfc503f,at,-8612.09,2018-11-09
a0a8789d-5134-456c-82b1-9d5853270598,justo in blandit,1649.76,2018-11-21
0f27762d-e756-4d63-95ed-b7714dda67e9,eleifend pede libero,-9612.54,2018-10-30
b86b936c-7a46-449d-bb27-f4c82eeb34f7,donec,-3530.65,2019-04-30
4ed4f3a7-e798-4a7a-bfea-1aebf9773b3d,magna ac,-2694.12,2019-05-26
7535e38b-c165-43fa-9433-df6a6baa0948,amet nunc,-4662.74,2019-05-26
5143cd3a-5a2c-4654-b6d1-bff5a7ae9eb3,consequat dui,-10148.34,2019-04-19
948da0b0-7867-4e7a-8374-abebecdcd2de,porta,-258.42,2018-09-27
7e7b6146-64a5-4d6e-b78c-cfdd08dc33db,tristique est et,-2593.0,2019-07-09
58d89d15-77dd-4ae3-ac8e-3fe86fd50a8b,tempus semper,-7236.55,2018-10-19
9b7aa945-ce83-4652-9b1b-59158ede40cf,tincidunt,-9682.93,2019-04-16
7ae80cbf-de53-4af9-9f7f-80b56cd1576a,mauris morbi,-1104.37,2019-02-15
a7ed3ab3-8a14-4954-8828-dba3da3d2cc6,nibh,-2349.65,2019-05-16
7e11927d-bfe6-485d-9967-94cf5c812767,eget nunc,1958.36,2019-07-26
79139234-3779-4e7c-b531-611ae84dfff5,vestibulum,-6448.93,2019-07-17
455f7bcd-0c1e-46f3-98be-c8eaa38c1348,donec semper,-3479.92,2019-07-18
41d9d8ad-73a8-45a7-9dd5-5ae080d14e07,metus sapien,2157.51,2019-03-09
e559c0f0-ef70-4fdb-8973-3536f9e98151,pulvinar lobortis est,-7622.14,2019-05-24
46ac9390-ce0e-4c3a-bcf9-0f78ad3d5f37,in felis,-1595.6,2019-06-24
e6613160-c2c4-477f-802a-bfa58fff9c39,pretium,-8189.9,2019-07-07
f342db59-8f95-40f0-80b6-0a2503257fbf,in lacus,-8442.03,2019-07-22
45ac7dba-dd38-4912-89ee-4bd91075d018,amet nunc viverra,-1689.48,2019-01-29
c37b60ab-9eb6-46f7-b319-6cb36e47c2a2,odio,-4071.93,2018-12-12
1287d0ab-b8d2-49bb-b490-4d653569c5db,felis sed,-3554.5,2019-08-11
f8dc438c-0049-4647-890c-80bf417d4653,volutpat,-10620.6,2019-03-24
1eaa5d7b-62bb-4d36-b3b0-500eb61084ae,etiam pretium iaculis,819.11,2019-06-07
9a57b4ef-1e19-40bf-a1ff-bbba9548585a,sociis natoque,-5168.94,2018-12-26
e99b2278-5d39-42b9-bd92-395171ea1165,massa id nisl,1141.45,2019-04-17
da107fdb-3ac2-4fdc-a60e-15fde02db681,curabitur convallis,-10082.53,2019-06-18
7606b9f9-cadd-482a-89e4-22ee2fb02362,mauris,2510.18,2019-05-03
ea842a55-4b6d-4f5e-b8a9-7bec752d5a42,sit amet,-9608.86,2019-01-01
5d96792a-9721-4f8a-a082-dcb276f47dac,magnis dis parturient,-2298.31,2019-01-31
ce37eb8a-3cf3-4059-8890-3e87cad5c190,semper,-9623.15,2018-11-02
9dcf50ff-23ab-46f9-8871-7d0cc09c1f60,adipiscing,-9322.53,2019-03-28
a9b591e1-df36-4c63-b786-e431684bc7a2,gravida,1522.0,2019-04-27
fa171481-804d-4543-bcc9-20d2317e654e,orci eget,-4355.61,2019-07-07
385ea0c7-45ce-4a13-8a5c-14ad90c4e670,semper rutrum,-7322.47,2019-01-03
ae38eb2c-2d4e-42d6-bfd7-fcc9bd73df8c,lectus,-1546.36,2019-02-27
afd8d6f4-e775-4b6d-bd62-0d1c23228d19,dictumst etiam faucibus,-7618.7,2019-01-14
4a6e0998-25a0-46dd-951a-1e6dc93adf39,lacus morbi quis,-1664.46,2019-04-21
a48425fa-b19c-4e5d-a914-fd70490f9c48,velit nec nisi,-1872.33,2019-01-16
416637ec-a757-4297-a744-486a096e83ee,nec euismod scelerisque,-10882.39,2019-06-02
d30709c5-d664-4bb9-80d0-24332116b9fd,libero ut massa,-5613.92,2019-09-04
84dfb8a0-5ff2-47d0-8584-1bcda80b22de,vulputate nonummy,1943.45,2019-08-09
25591af5-87b8-46f5-ab37-fc0d6213fe35,quam,1254.09,2019-09-03
f9f2f5b8-48f5-4c2c-8448-f10fdd72e9bb,odio elementum,1570.37,2018-12-23
e5652400-983e-4041-9091-045e92a561a3,viverra dapibus,-10022.36,2019-02-23
d078efba-305d-4c79-a360-adcb1a893ee3,erat,-1790.97,2018-12-04
c2d0cd2f-17a1-46d8-aaf9-c82a5c19d00c,cras in,-9994.68,2018-12-02
38e04af4-935b-44f7-9f65-fe98d91294bf,cubilia curae nulla,-3661.65,2019-04-29
6fe3a13f-f0e5-450d-89ef-b73bb4e3da7e,consequat in,2665.3,2019-06-16
419d73c9-9f8a-49a4-895b-8c67c8622f63,volutpat,-3260.37,2018-10-25
b56ca2e3-24d3-4cc4-9021-44a47a0443aa,in ante vestibulum,-5436.55,2019-03-17
1276588f-2ed0-4240-9a94-0945fbac393d,amet,-1458.8,2018-09-24
3cf26967-1b84-4a81-8d59-461c28f3aa67,ligula sit,-1372.51,2019-08-24
1d50d44b-34b1-4065-ad34-bd65f0b15791,orci mauris,-10459.61,2019-03-09
c319bd13-9a30-41a9-b02b-9037c8455c9a,felis eu sapien,-636.06,2018-09-17
7be61027-e2ad-4499-9a34-8870fe1847e2,ligula vehicula consequat,1844.45,2018-12-05
ff0f0a78-cdb7-4c43-bd37-4386732e701b,sed tristique,-9260.83,2019-07-10
3683c381-b686-44db-a83a-10e5b553ef36,sed tristique in,-10943.4,2019-06-25
55bd77b8-0c0c-469c-88be-b1c5db9c5cf5,malesuada in,2692.4,2019-03-06
6d41b506-093e-4b73-901d-35b6cd08d3c1,dolor quis odio,-2044.64,2018-10-08
05f6ae47-e9a0-4d87-8f35-dc16bc10db41,vestibulum,-8670.63,2019-05-28
94df791f-6895-44b5-a078-24b4c74e25de,at ipsum ac,217.3,2019-08-26
810d86db-8c38-449b-8002-5685c9d78b44,semper est,483.55,2018-10-19
7def6ea0-e200-44dd-b0c3-8939fe5544c6,nunc viverra dapibus,-3955.75,2019-03-16
773da84e-a619-4922-aab8-efcf19c7cc19,placerat,328.95,2019-05-10
7b0818f9-9801-4e32-8216-ccb80e00401c,lectus pellentesque,1233.3,2018-10-25
9827951b-4acc-43d8-942d-e638ac2ea15c,id nisl venenatis,2104.7,2019-04-30
c5a78b64-5188-48e2-9917-ad36c56c490f,in,-4476.07,2019-08-30
7064418b-2259-4ae8-99e1-2da43fef6046,tincidunt lacus at,-1544.28,2019-01-20
1263201c-8a86-4de3-8e2d-9152998d14c0,integer tincidunt,-4546.39,2019-07-05
86c568f4-501c-4aa4-9bb2-a540bef852fa,auctor sed,-10958.21,2019-08-28
b378957c-12ad-4e89-904a-fd2b9f98ef6e,eget nunc donec,464.66,2018-12-30
4885fbe3-9af4-42e4-af13-81ad7dd20158,at dolor quis,-7492.03,2018-12-20
f3b26379-68bf-4044-abc3-25177f4a9087,nisi venenatis tristique,-8616.76,2019-01-22
546644c8-c35a-4c6e-840c-a7eaf59a89de,sapien placerat ante,-6194.91,2019-06-23
3f216a37-c6b4-442e-9948-3d3140f82870,interdum,-233.05,2019-01-13
5c3a5151-66a5-4fa3-aa72-518a7e3c9088,suspendisse,-6927.47,2018-09-12
85497d1e-3fd8-4ac7-b7dd-022d43c02be8,libero rutrum,-4292.92,2019-05-14
bce5d9a2-33f2-41e4-955f-03473114ddd5,posuere,-9240.32,2019-02-26
a991e3fd-2cfd-4bfa-bf80-663651e4f16e,amet lobortis,-9416.83,2018-12-08
